ZIP_CODE,INSPECTION_TYPE,RESULT,INSPECTION_DATE
10457.0,BAIT,Monitoring visit,02/27/2020 01:00:29 PM
10025.0,Initial,Passed,07/28/2020 09:38:30 AM
11233.0,Compliance,Passed,02/12/2020 01:40:49 PM
10035.0,Initial,Rat Activity,08/05/2020 11:55:46 AM
11218.0,Initial,Passed,01/07/2020 11:25:53 AM
10453.0,Initial,Passed,10/27/2020 07:51:27 AM
10453.0,Initial,Passed,06/22/2020 06:45:00 AM
10016.0,Initial,Failed for Other R,11/12/2020 02:35:00 PM
10312.0,Initial,Rat Activity,09/11/2020 08:55:39 AM
10027.0,BAIT,Bait applied,01/31/2020 10:20:00 AM
11106.0,Compliance,Passed,09/30/2020 08:55:00 AM
10467.0,Compliance,Passed,03/11/2020 03:20:04 PM
10033.0,Compliance,Rat Activity,01/31/2020 03:17:00 PM
10024.0,Initial,Passed,09/29/2020 12:35:39 PM
10451.0,BAIT,Bait applied,01/02/2020 12:00:09 PM
11355.0,Initial,Rat Activity,08/10/2020 08:45:43 AM
10025.0,BAIT,Bait applied,10/15/2020 08:47:30 AM
10022.0,Initial,Rat Activity,09/02/2020 11:01:36 AM
11221.0,Initial,Passed,08/03/2020 10:15:53 AM
11205.0,Initial,Passed,12/03/2020 12:35:30 PM
11377.0,Initial,Rat Activity,09/09/2020 08:35:28 AM
10013.0,Initial,Rat Activity,09/09/2020 10:44:40 AM
11216.0,Initial,Passed,01/08/2020 11:45:34 AM
10002.0,BAIT,Bait applied,02/04/2020 11:15:00 AM
10460.0,Compliance,Rat Activity,01/07/2020 01:55:52 PM
10021.0,BAIT,Monitoring visit,02/05/2020 10:02:02 AM
11105.0,Compliance,Passed,09/28/2020 10:30:00 AM
11230.0,Initial,Passed,01/07/2020 12:45:52 PM
10023.0,Initial,Passed,07/17/2020 07:45:37 AM
10456.0,BAIT,Bait applied,03/05/2020 11:55:38 AM
10075.0,BAIT,Bait applied,01/04/2020 02:28:21 PM
10306.0,Initial,Failed for Other R,12/07/2020 11:35:08 AM
10028.0,Initial,Rat Activity,08/19/2020 11:20:19 AM
10013.0,BAIT,Monitoring visit,03/01/2020 12:59:45 PM
10024.0,Initial,Rat Activity,06/30/2020 10:30:49 AM
11225.0,Compliance,Rat Activity,12/15/2020 11:00:53 AM
10467.0,Compliance,Passed,03/02/2020 01:35:30 PM
11233.0,Initial,Passed,01/02/2020 02:40:42 PM
11206.0,BAIT,Bait applied,03/09/2020 11:56:47 AM
10458.0,Initial,Failed for Other R,09/15/2020 09:02:28 AM
10455.0,BAIT,Bait applied,01/30/2020 09:55:56 AM
11221.0,Compliance,Passed,01/03/2020 12:45:18 PM
10031.0,Initial,Passed,11/13/2020 01:15:50 PM
11434.0,Initial,Failed for Other R,01/03/2020 08:20:57 AM
10026.0,Initial,Rat Activity,02/26/2020 12:09:44 PM
10021.0,Initial,Passed,01/03/2020 01:34:04 PM
10303.0,Compliance,Passed,10/22/2020 12:15:50 PM
10029.0,Compliance,Rat Activity,01/07/2020 02:55:49 PM
10016.0,Initial,Passed,07/08/2020 11:20:06 AM
10457.0,Initial,Passed,07/28/2020 07:41:25 AM
11206.0,Initial,Failed for Other R,08/14/2020 11:13:06 AM
10027.0,Initial,Rat Activity,11/18/2020 12:10:39 PM
11106.0,Initial,Failed for Other R,10/22/2020 11:52:46 AM
11205.0,Initial,Rat Activity,02/24/2020 04:00:09 PM
10462.0,Initial,Failed for Other R,01/28/2020 01:50:00 PM
11208.0,Initial,Passed,05/27/2020 12:10:00 PM
10306.0,Initial,Passed,08/21/2020 09:15:45 AM
10031.0,BAIT,Bait applied,01/05/2020 02:09:36 PM
11230.0,Initial,Passed,01/07/2020 12:05:08 PM
10036.0,BAIT,Bait applied,01/07/2020 11:59:57 AM
10128.0,Initial,Rat Activity,01/08/2020 11:40:04 AM
10472.0,Initial,Failed for Other R,01/28/2020 01:10:42 PM
10314.0,Initial,Passed,08/24/2020 11:45:00 AM
10009.0,Initial,Failed for Other R,08/27/2020 03:28:34 PM
10035.0,BAIT,Bait applied,02/11/2020 12:10:00 PM
10044.0,Initial,Passed,01/31/2020 11:41:54 AM
11230.0,Initial,Passed,01/06/2020 12:15:34 PM
10028.0,Initial,Passed,06/10/2020 11:40:00 AM
10019.0,Initial,Rat Activity,06/15/2020 10:20:32 AM
10038.0,Compliance,Rat Activity,08/07/2020 10:35:00 AM
10032.0,Compliance,Rat Activity,10/02/2020 10:33:00 AM
10027.0,BAIT,Bait applied,06/30/2020 01:28:50 PM
10028.0,BAIT,Monitoring visit,07/22/2020 09:30:59 AM
11237.0,Initial,Passed,11/02/2020 01:25:00 PM
10472.0,Initial,Passed,01/06/2020 11:05:57 AM
10472.0,Initial,Passed,06/03/2020 09:08:53 AM
10128.0,Initial,Passed,01/06/2020 10:15:06 AM
10023.0,BAIT,Monitoring visit,02/04/2020 11:18:22 AM
10472.0,BAIT,Bait applied,10/26/2020 11:55:22 AM
11217.0,Initial,Rat Activity,09/21/2020 09:15:26 AM
11237.0,Initial,Passed,09/08/2020 01:30:00 PM
10002.0,Initial,Passed,05/19/2020 11:23:30 AM
10307.0,Initial,Passed,09/15/2020 10:45:20 AM
10459.0,Compliance,Failed for Other R,02/26/2020 02:59:00 PM
11221.0,Initial,Passed,12/23/2020 12:00:00 PM
10036.0,Initial,Passed,10/15/2020 08:00:01 AM
10452.0,BAIT,Bait applied,12/30/2020 09:15:54 AM
10305.0,Initial,Failed for Other R,07/29/2020 12:45:39 PM
11215.0,Initial,Rat Activity,09/28/2020 11:20:30 AM
10030.0,Initial,Rat Activity,01/07/2020 03:05:35 PM
11377.0,Initial,Passed,08/07/2020 08:00:00 AM
11366.0,Compliance,Passed,03/10/2020 03:25:00 PM
10310.0,Compliance,Failed for Other R,03/09/2020 11:40:29 AM
10032.0,Compliance,Passed,09/30/2020 12:35:38 PM
10012.0,Compliance,Rat Activity,01/27/2020 04:00:10 PM
10457.0,Initial,Passed,09/23/2020 09:01:14 AM
10009.0,BAIT,Bait applied,01/17/2020 11:28:21 AM
10035.0,Initial,Failed for Other R,09/17/2020 12:05:00 PM
10468.0,Compliance,Rat Activity,02/12/2020 03:27:19 PM
10013.0,Compliance,Passed,01/07/2020 11:50:46 AM
10457.0,BAIT,Bait applied,02/27/2020 11:46:00 AM
11101.0,Initial,Passed,09/11/2020 11:00:00 AM
10456.0,Initial,Rat Activity,05/12/2020 08:00:27 AM
10472.0,Initial,Passed,02/26/2020 10:50:00 AM
11218.0,BAIT,Monitoring visit,03/04/2020 11:15:22 AM
10306.0,Compliance,Passed,02/05/2020 03:35:00 PM
10458.0,Initial,Failed for Other R,02/26/2020 02:55:14 PM
11378.0,Compliance,Passed,12/29/2020 10:40:35 AM
11105.0,Initial,Failed for Other R,12/02/2020 09:50:00 AM
11385.0,BAIT,Monitoring visit,03/04/2020 10:50:31 AM
10023.0,BAIT,Bait applied,01/28/2020 11:29:08 AM
10453.0,Compliance,Rat Activity,01/07/2020 02:14:42 PM
11423.0,Initial,Failed for Other R,03/05/2020 11:45:00 AM
10454.0,Initial,Passed,01/08/2020 01:43:38 PM
10458.0,Compliance,Rat Activity,10/06/2020 11:35:12 AM
10003.0,BAIT,Monitoring visit,02/18/2020 12:30:39 PM
11237.0,Initial,Rat Activity,02/10/2020 12:35:53 PM
10025.0,Compliance,Rat Activity,12/24/2020 09:56:10 AM
10024.0,BAIT,Bait applied,11/20/2020 08:15:17 AM
11218.0,Initial,Passed,01/07/2020 10:25:06 AM
11206.0,Initial,Passed,08/14/2020 10:56:57 AM
11208.0,Initial,Passed,10/05/2020 11:45:05 AM
10009.0,Initial,Rat Activity,11/19/2020 09:23:31 AM
11217.0,BAIT,Bait applied,02/13/2020 10:00:00 AM
11368.0,BAIT,Bait applied,02/20/2020 12:10:00 PM
11221.0,Compliance,Failed for Other R,01/03/2020 12:53:27 PM
10037.0,Initial,Passed,11/10/2020 12:00:39 PM
10024.0,BAIT,Bait applied,02/04/2020 10:37:57 AM
10310.0,Initial,Failed for Other R,01/03/2020 02:40:59 PM
11412.0,Compliance,Failed for Other R,03/16/2020 02:05:00 PM
11237.0,BAIT,Bait applied,02/26/2020 10:07:00 AM
10031.0,Compliance,Passed,01/03/2020 04:12:49 PM
11225.0,Initial,Rat Activity,11/10/2020 10:12:40 AM
11237.0,BAIT,Bait applied,07/20/2020 08:05:47 AM
10453.0,Compliance,Failed for Other R,11/05/2020 09:40:53 AM
11377.0,Compliance,Failed for Other R,02/03/2020 11:45:00 AM
10027.0,Initial,Passed,10/05/2020 11:40:57 AM
11221.0,Initial,Rat Activity,11/12/2020 12:05:00 PM
10028.0,Initial,Rat Activity,08/24/2020 11:10:00 AM
11237.0,BAIT,Bait applied,09/11/2020 03:17:00 PM
11207.0,Compliance,Rat Activity,01/30/2020 10:20:00 AM
10002.0,Compliance,Rat Activity,08/05/2020 01:20:00 PM
11101.0,Initial,Rat Activity,09/08/2020 08:35:30 AM
11237.0,BAIT,Bait applied,02/13/2020 01:17:00 PM
10462.0,Initial,Rat Activity,09/21/2020 12:00:00 PM
11229.0,Initial,Passed,09/04/2020 10:40:22 AM
11385.0,Compliance,Passed,03/13/2020 02:45:00 PM
11211.0,Compliance,Passed,01/02/2020 02:11:56 PM
11221.0,Compliance,Passed,01/30/2020 04:00:00 PM
10453.0,BAIT,Bait applied,11/10/2020 10:45:00 AM
10009.0,Initial,Passed,07/10/2020 08:04:37 AM
10451.0,BAIT,Bait applied,06/26/2020 07:30:00 AM
11212.0,Initial,Passed,08/11/2020 08:50:21 AM
11218.0,BAIT,Bait applied,02/12/2020 01:30:20 PM
11233.0,Compliance,Passed,02/25/2020 03:31:25 PM
10460.0,BAIT,Monitoring visit,01/30/2020 01:00:00 PM
10472.0,Initial,Failed for Other R,06/02/2020 01:08:54 PM
11212.0,Initial,Passed,01/30/2020 11:56:19 AM
10463.0,Compliance,Passed,01/02/2020 12:35:30 PM
10009.0,Initial,Failed for Other R,02/24/2020 11:27:08 AM
11238.0,Compliance,Passed,11/24/2020 10:35:24 AM
10456.0,BAIT,Monitoring visit,01/27/2020 01:00:29 PM
11226.0,Compliance,Passed,02/05/2020 11:20:36 AM
10128.0,Compliance,Passed,01/07/2020 02:35:42 PM
11207.0,Compliance,Passed,01/21/2020 10:40:00 AM
11211.0,Initial,Rat Activity,06/02/2020 09:15:08 AM
11238.0,Initial,Rat Activity,06/27/2020 11:06:38 AM
11691.0,Initial,Failed for Other R,09/04/2020 08:29:22 AM
11221.0,Compliance,Passed,01/06/2020 03:49:42 PM
10454.0,Initial,Passed,01/07/2020 11:56:56 AM
10461.0,Initial,Passed,12/02/2020 01:40:43 PM
11216.0,BAIT,Bait applied,03/06/2020 10:01:18 AM
10026.0,Initial,Rat Activity,11/25/2020 10:50:20 AM
11221.0,Initial,Rat Activity,02/07/2020 11:29:00 AM
11216.0,BAIT,Monitoring visit,09/15/2020 03:44:28 AM
11236.0,Initial,Passed,06/02/2020 09:30:00 AM
10022.0,Compliance,Passed,01/07/2020 11:28:44 AM
10014.0,Compliance,Rat Activity,01/02/2020 03:45:35 PM
11385.0,Initial,Failed for Other R,02/19/2020 10:05:00 AM
11691.0,Initial,Rat Activity,02/27/2020 01:50:34 PM
11203.0,Initial,Rat Activity,02/05/2020 02:50:00 PM
11238.0,Initial,Rat Activity,11/17/2020 11:30:00 AM
10025.0,BAIT,Bait applied,11/25/2020 09:20:41 AM
11103.0,Initial,Passed,10/02/2020 10:45:00 AM
10021.0,Compliance,Passed,02/13/2020 01:30:32 PM
10025.0,BAIT,Bait applied,02/20/2020 11:50:00 AM
10030.0,Initial,Rat Activity,11/23/2020 12:25:05 PM
11377.0,BAIT,Bait applied,02/05/2020 12:15:09 PM
10036.0,Initial,Rat Activity,07/13/2020 11:00:10 AM
10026.0,Initial,Rat Activity,10/16/2020 12:16:08 PM
10453.0,Initial,Passed,06/22/2020 09:32:27 AM
11366.0,Initial,Failed for Other R,07/28/2020 08:35:58 AM
10026.0,BAIT,Bait applied,01/31/2020 11:50:00 AM
10022.0,Compliance,Rat Activity,02/07/2020 03:58:00 PM
10452.0,BAIT,Monitoring visit,07/20/2020 10:35:00 AM
10452.0,Initial,Passed,01/08/2020 01:44:01 PM
11226.0,Initial,Passed,03/04/2020 01:00:00 PM
10302.0,Initial,Passed,11/04/2020 10:35:24 AM
10301.0,Initial,Passed,02/24/2020 01:10:00 PM
10453.0,BAIT,Bait applied,02/24/2020 11:15:36 AM
10310.0,Initial,Failed for Other R,12/11/2020 10:20:38 AM
10460.0,Compliance,Passed,09/21/2020 11:43:38 AM
10128.0,Initial,Passed,01/02/2020 11:25:03 AM
11225.0,Initial,Passed,09/16/2020 12:10:40 PM
11215.0,Initial,Failed for Other R,09/29/2020 11:45:54 AM
10459.0,Initial,Passed,12/02/2020 01:18:33 PM
11225.0,Initial,Rat Activity,01/31/2020 02:30:00 PM
10473.0,Initial,Failed for Other R,07/20/2020 09:57:02 AM
11205.0,Initial,Rat Activity,12/03/2020 08:00:30 AM
11229.0,Compliance,Passed,09/15/2020 08:30:23 AM
10025.0,Compliance,Passed,11/30/2020 11:45:00 AM
11216.0,Initial,Rat Activity,11/06/2020 10:36:41 AM
10027.0,Compliance,Failed for Other R,01/02/2020 10:40:56 AM
11237.0,BAIT,Bait applied,02/13/2020 09:00:00 AM
10463.0,Initial,Failed for Other R,06/09/2020 09:10:23 AM
10013.0,Compliance,Passed,03/13/2020 01:35:57 PM
11368.0,Compliance,Rat Activity,03/09/2020 04:05:00 PM
10021.0,Initial,Passed,01/08/2020 10:32:02 AM
10003.0,Compliance,Rat Activity,08/25/2020 07:06:50 AM
10027.0,BAIT,Bait applied,02/27/2020 11:40:00 AM
10462.0,Initial,Rat Activity,12/23/2020 11:23:02 AM
10457.0,BAIT,Bait applied,02/11/2020 12:00:32 PM
10023.0,Compliance,Passed,09/21/2020 12:35:43 PM
11238.0,Initial,Passed,11/30/2020 11:25:00 AM
10002.0,Initial,Rat Activity,09/29/2020 07:01:40 AM
11102.0,BAIT,Bait applied,10/14/2020 10:00:46 AM
10025.0,Initial,Rat Activity,03/11/2020 11:21:28 AM
11385.0,BAIT,Bait applied,07/16/2020 11:45:43 AM
11222.0,BAIT,Bait applied,03/09/2020 08:50:38 AM
11216.0,Compliance,Rat Activity,02/04/2020 03:10:00 PM
10028.0,Compliance,Rat Activity,02/12/2020 12:50:04 PM
10023.0,BAIT,Bait applied,11/05/2020 08:00:00 AM
10310.0,Initial,Passed,10/06/2020 10:35:09 AM
10026.0,BAIT,Bait applied,02/19/2020 12:35:14 PM
11434.0,Initial,Passed,08/24/2020 08:30:00 AM
10027.0,BAIT,Bait applied,03/05/2020 01:05:30 PM
10467.0,Initial,Failed for Other R,09/02/2020 11:25:00 AM
10467.0,Initial,Passed,09/22/2020 09:05:26 AM
11368.0,Initial,Failed for Other R,02/13/2020 02:15:28 PM
10458.0,Compliance,Rat Activity,12/03/2020 08:55:04 AM
10034.0,Compliance,Rat Activity,11/13/2020 08:58:24 AM
11412.0,Compliance,Rat Activity,01/03/2020 08:55:00 AM
11217.0,BAIT,Bait applied,01/02/2020 01:54:30 PM
11237.0,BAIT,Bait applied,02/19/2020 11:15:55 AM
10013.0,Initial,Passed,03/13/2020 12:55:57 PM
11102.0,Initial,Passed,07/14/2020 09:00:00 AM
11106.0,Compliance,Passed,02/07/2020 02:15:00 PM
10305.0,Initial,Rat Activity,02/26/2020 11:10:00 AM
11372.0,BAIT,Bait applied,02/25/2020 11:05:11 AM
10310.0,Initial,Passed,02/28/2020 02:15:00 PM
10027.0,BAIT,Bait applied,02/27/2020 11:20:17 AM
10456.0,Initial,Passed,08/25/2020 08:46:02 AM
11216.0,Initial,Passed,12/29/2020 11:44:34 AM
10303.0,Initial,Passed,08/14/2020 10:25:44 AM
10456.0,Initial,Passed,08/25/2020 08:20:37 AM
10002.0,Initial,Passed,01/02/2020 01:38:16 PM
10455.0,Initial,Rat Activity,01/06/2020 10:45:03 AM
10452.0,Initial,Passed,09/22/2020 10:00:35 AM
10453.0,BAIT,Bait applied,02/19/2020 10:30:59 AM
11205.0,Initial,Rat Activity,12/28/2020 10:50:28 AM
10031.0,Initial,Passed,07/27/2020 09:41:54 AM
10456.0,BAIT,Bait applied,02/05/2020 01:45:13 PM
10003.0,Initial,Passed,01/03/2020 03:30:53 PM
10458.0,BAIT,Bait applied,08/03/2020 02:06:04 PM
10460.0,BAIT,Bait applied,02/14/2020 11:10:10 AM
10025.0,BAIT,Bait applied,09/28/2020 11:37:25 AM
10467.0,Initial,Rat Activity,11/09/2020 12:10:29 PM
10459.0,Initial,Passed,09/21/2020 10:30:47 AM
11209.0,Initial,Passed,02/25/2020 02:00:00 PM
11355.0,Initial,Passed,02/18/2020 02:15:57 PM
10009.0,Compliance,Rat Activity,11/05/2020 07:46:01 AM
10310.0,Initial,Failed for Other R,03/05/2020 11:55:00 AM
11225.0,Initial,Rat Activity,07/14/2020 09:37:50 AM
10029.0,Initial,Passed,07/16/2020 01:15:19 PM
10018.0,Initial,Passed,07/28/2020 07:36:16 AM
11215.0,BAIT,Bait applied,08/12/2020 09:36:09 AM
11203.0,Initial,Passed,02/13/2020 01:40:28 PM
11377.0,Initial,Passed,11/13/2020 11:40:00 AM
11217.0,Initial,Rat Activity,06/08/2020 10:40:08 AM
10454.0,Initial,Passed,06/15/2020 08:00:57 AM
11216.0,Compliance,Passed,08/18/2020 11:15:00 AM
10035.0,Initial,Passed,08/05/2020 12:00:42 PM
10028.0,Initial,Rat Activity,12/08/2020 08:59:16 AM
11216.0,Initial,Rat Activity,08/18/2020 01:00:56 PM
11206.0,Compliance,Rat Activity,01/28/2020 08:55:00 AM
11218.0,Initial,Passed,02/26/2020 08:00:00 AM
10024.0,BAIT,Bait applied,02/27/2020 10:56:00 AM
11238.0,BAIT,Bait applied,11/24/2020 09:49:00 AM
10024.0,Initial,Failed for Other R,02/25/2020 02:40:20 PM
10467.0,BAIT,Bait applied,01/03/2020 12:08:23 PM
10473.0,Initial,Passed,07/01/2020 08:45:51 AM
10455.0,Initial,Passed,01/02/2020 02:27:25 PM
10009.0,Initial,Passed,01/02/2020 04:26:12 PM
11237.0,Initial,Passed,01/02/2020 12:56:00 PM
10457.0,Compliance,Failed for Other R,09/14/2020 11:36:54 AM
10009.0,Initial,Passed,01/03/2020 10:45:41 AM
10455.0,Initial,Rat Activity,11/12/2020 12:30:21 PM
10470.0,Initial,Passed,10/19/2020 11:36:36 AM
10472.0,Initial,Passed,12/29/2020 08:40:43 AM
11369.0,Initial,Failed for Other R,12/28/2020 10:00:27 AM
10459.0,Compliance,Failed for Other R,02/25/2020 02:20:54 PM
10453.0,BAIT,Bait applied,08/03/2020 02:18:40 PM
11237.0,Initial,Rat Activity,07/06/2020 11:23:06 AM
11217.0,Initial,Passed,12/11/2020 09:05:07 AM
11231.0,Initial,Passed,03/11/2020 12:40:32 PM
11206.0,BAIT,Bait applied,03/09/2020 09:00:00 AM
10028.0,Initial,Rat Activity,06/30/2020 09:55:36 AM
11221.0,BAIT,Bait applied,02/18/2020 01:53:05 PM
11211.0,Compliance,Passed,01/08/2020 08:00:46 AM
10459.0,Initial,Failed for Other R,01/28/2020 11:50:11 AM
11238.0,Compliance,Passed,01/31/2020 10:35:56 AM
10454.0,BAIT,Monitoring visit,10/05/2020 07:27:51 PM
10002.0,BAIT,Bait applied,01/06/2020 10:01:44 AM
10009.0,Compliance,Passed,02/25/2020 03:40:01 PM
11233.0,Initial,Passed,01/03/2020 01:19:56 PM
10013.0,Initial,Passed,09/23/2020 10:00:18 AM
11217.0,Initial,Rat Activity,01/07/2020 12:15:57 PM
10030.0,BAIT,Bait applied,06/30/2020 12:30:04 PM
11417.0,Initial,Failed for Other R,03/04/2020 03:20:05 PM
10452.0,Initial,Passed,07/17/2020 10:14:13 AM
10011.0,Initial,Passed,01/06/2020 03:05:31 PM
10016.0,BAIT,Bait applied,01/07/2020 10:50:12 AM
11207.0,Initial,Passed,02/14/2020 02:47:12 PM
11237.0,Compliance,Passed,02/05/2020 01:52:21 PM
11433.0,Initial,Failed for Other R,02/21/2020 12:30:17 PM
10462.0,Initial,Passed,10/05/2020 09:30:43 AM
10466.0,Initial,Passed,06/23/2020 12:50:56 PM
10452.0,Initial,Passed,08/25/2020 09:55:00 AM
10029.0,Compliance,Passed,01/07/2020 01:15:15 PM
11221.0,Initial,Passed,10/19/2020 03:40:00 PM
10454.0,Initial,Passed,01/07/2020 12:52:41 PM
11221.0,Initial,Rat Activity,01/16/2020 10:40:00 AM
11216.0,Initial,Rat Activity,10/21/2020 01:55:00 PM
11385.0,Initial,Passed,08/17/2020 10:10:48 AM
11216.0,Initial,Rat Activity,05/18/2020 03:48:56 PM
10026.0,Initial,Passed,05/13/2020 02:05:00 PM
10009.0,Initial,Passed,01/02/2020 03:26:43 PM
11225.0,Initial,Rat Activity,05/19/2020 09:00:31 AM
11203.0,Initial,Passed,01/07/2020 09:46:42 AM
11216.0,Compliance,Rat Activity,01/24/2020 12:55:00 PM
11004.0,Initial,Passed,02/24/2020 04:00:00 PM
10025.0,Compliance,Passed,12/10/2020 07:40:52 AM
11225.0,Initial,Passed,01/07/2020 10:20:38 AM
11215.0,Initial,Passed,12/10/2020 09:50:18 AM
10009.0,Initial,Passed,01/03/2020 01:42:27 PM
11233.0,Compliance,Failed for Other R,02/26/2020 08:21:10 AM
11207.0,Compliance,Passed,01/29/2020 01:30:00 PM
11238.0,Compliance,Passed,12/29/2020 10:00:39 AM
11226.0,BAIT,Bait applied,03/05/2020 12:30:11 PM
11208.0,Initial,Passed,11/04/2020 11:15:00 AM
10028.0,Initial,Failed for Other R,02/12/2020 01:05:04 PM
10021.0,Initial,Passed,11/24/2020 01:04:11 PM
10003.0,Initial,Passed,01/03/2020 12:19:20 PM
11238.0,Initial,Passed,02/27/2020 04:10:00 PM
10026.0,Initial,Rat Activity,11/25/2020 11:15:06 AM
10458.0,Compliance,Passed,03/02/2020 12:35:56 PM
11217.0,Initial,Failed for Other R,12/22/2020 08:30:00 AM
10002.0,Initial,Passed,08/14/2020 08:14:52 AM
11230.0,Compliance,Passed,01/06/2020 12:05:21 PM
11226.0,BAIT,Bait applied,03/04/2020 10:45:34 AM
11221.0,BAIT,Bait applied,02/24/2020 12:50:49 PM
11221.0,Initial,Passed,07/06/2020 10:00:02 AM
11216.0,Initial,Rat Activity,09/02/2020 10:55:35 AM
11206.0,BAIT,Bait applied,02/05/2020 09:17:15 AM
11429.0,Compliance,Passed,02/26/2020 04:00:19 PM
10457.0,Initial,Rat Activity,11/25/2020 07:56:00 AM
11207.0,Initial,Passed,02/24/2020 10:30:19 AM
10002.0,Initial,Rat Activity,09/16/2020 06:23:00 AM
10029.0,Compliance,Rat Activity,12/15/2020 03:40:46 PM
10455.0,Initial,Rat Activity,09/15/2020 09:24:47 AM
11214.0,Initial,Passed,02/04/2020 02:15:00 PM
11237.0,Initial,Passed,02/14/2020 11:06:48 AM
10025.0,Initial,Passed,08/05/2020 11:02:59 AM
11372.0,BAIT,Bait applied,03/03/2020 11:35:45 AM
10009.0,Initial,Passed,01/03/2020 11:10:32 AM
11205.0,Compliance,Rat Activity,12/28/2020 10:30:05 AM
11206.0,Initial,Rat Activity,12/28/2020 12:45:18 PM
10031.0,Initial,Rat Activity,07/24/2020 09:32:41 AM
11216.0,Initial,Passed,06/10/2020 08:00:54 AM
11217.0,BAIT,Monitoring visit,02/21/2020 12:10:00 PM
11220.0,Initial,Rat Activity,12/24/2020 11:15:39 AM
10455.0,BAIT,Bait applied,03/04/2020 10:15:04 AM
11233.0,Initial,Rat Activity,06/30/2020 09:45:05 AM
10452.0,Initial,Passed,07/27/2020 07:44:52 AM
10458.0,Initial,Passed,09/10/2020 10:17:55 AM
11218.0,Initial,Passed,07/27/2020 11:55:25 AM
10310.0,Initial,Passed,03/02/2020 01:20:00 PM
11221.0,BAIT,Bait applied,02/07/2020 01:06:00 PM
10460.0,Initial,Failed for Other R,03/10/2020 12:50:22 PM
11206.0,Initial,Passed,06/17/2020 08:39:42 AM
11221.0,Initial,Rat Activity,07/31/2020 09:15:32 AM
11377.0,Initial,Failed for Other R,07/13/2020 08:00:00 AM
11233.0,Initial,Passed,01/03/2020 01:47:53 PM
11206.0,BAIT,Bait applied,01/06/2020 12:00:55 PM
10009.0,Initial,Passed,08/11/2020 08:36:20 AM
10460.0,Compliance,Rat Activity,01/29/2020 01:59:25 PM
10457.0,Initial,Passed,11/13/2020 10:09:50 AM
10469.0,Compliance,Failed for Other R,01/06/2020 11:15:04 AM
11206.0,BAIT,Bait applied,03/04/2020 09:00:00 AM
11206.0,BAIT,Bait applied,01/02/2020 10:00:08 AM
10459.0,Initial,Passed,08/27/2020 08:35:07 AM
10022.0,Compliance,Rat Activity,10/05/2020 09:18:25 AM
11206.0,Compliance,Passed,11/25/2020 10:05:00 AM
10460.0,Initial,Rat Activity,05/13/2020 09:39:21 AM
10027.0,Initial,Rat Activity,08/27/2020 02:16:03 PM
10003.0,Initial,Failed for Other R,07/14/2020 12:58:09 PM
11220.0,Initial,Passed,08/03/2020 12:45:51 PM
10003.0,BAIT,Monitoring visit,02/28/2020 10:32:10 AM
10037.0,Initial,Failed for Other R,12/04/2020 12:51:06 PM
10466.0,Initial,Failed for Other R,01/02/2020 10:55:21 AM
10453.0,Initial,Passed,05/20/2020 12:35:23 PM
10027.0,Initial,Rat Activity,11/05/2020 10:34:15 AM
11106.0,BAIT,Bait applied,07/27/2020 09:00:44 AM
10002.0,BAIT,Bait applied,01/28/2020 11:40:52 AM
11412.0,Compliance,Passed,03/16/2020 01:45:00 PM
10306.0,Initial,Passed,12/16/2020 09:35:00 AM
11230.0,Initial,Passed,01/07/2020 01:30:37 PM
11216.0,Compliance,Passed,02/03/2020 03:40:00 PM
10457.0,Initial,Passed,09/28/2020 09:18:49 AM
10028.0,BAIT,Bait applied,03/16/2020 11:35:17 AM
11417.0,Initial,Passed,08/26/2020 08:19:27 AM
11216.0,BAIT,Bait applied,01/29/2020 12:07:55 PM
10454.0,Initial,Passed,01/08/2020 10:34:41 AM
10021.0,Initial,Passed,01/03/2020 02:02:02 PM
10467.0,Initial,Failed for Other R,08/21/2020 11:10:00 AM
10075.0,Initial,Rat Activity,07/06/2020 10:40:02 AM
11223.0,Initial,Passed,02/13/2020 12:15:00 PM
10456.0,Compliance,Rat Activity,02/07/2020 03:31:57 PM
11435.0,Compliance,Failed for Other R,01/03/2020 03:10:40 PM
10467.0,Initial,Rat Activity,07/08/2020 06:00:35 AM
10460.0,Initial,Passed,09/01/2020 11:00:44 AM
11238.0,Compliance,Rat Activity,01/06/2020 02:46:08 PM
10458.0,Initial,Passed,05/26/2020 12:35:40 PM
10460.0,Initial,Passed,02/19/2020 09:45:33 AM
10452.0,Initial,Rat Activity,11/05/2020 12:16:44 PM
10075.0,Initial,Passed,12/23/2020 01:05:02 PM
11206.0,BAIT,Monitoring visit,02/18/2020 01:33:21 PM
10460.0,Initial,Rat Activity,02/03/2020 10:20:00 AM
11369.0,Initial,Passed,07/08/2020 08:20:00 AM
10029.0,BAIT,Bait applied,08/26/2020 12:45:42 PM
10457.0,Initial,Passed,05/20/2020 09:00:23 AM
11238.0,Initial,Rat Activity,06/12/2020 11:22:28 AM
11234.0,Initial,Rat Activity,02/10/2020 11:35:43 AM
11378.0,Initial,Passed,09/16/2020 10:20:25 AM
11237.0,Initial,Rat Activity,01/02/2020 10:58:29 AM
10458.0,Initial,Rat Activity,12/04/2020 10:25:00 AM
11206.0,BAIT,Monitoring visit,07/22/2020 07:50:00 AM
10468.0,Initial,Rat Activity,06/26/2020 10:23:00 AM
